id,target_cell,method,measured_gap,measured_fail,pred_gap
20211214_100033__420816__2264::sa_rep__hepg2__0,HepG2,sa_rep,1.357,0,0.45765764
20211207_112927__175796__6308::sa__hepg2__5,HepG2,sa,3.365,0,1.5113049
20211206_24503__33072627__1530::al__hepg2__0,HepG2,al,3.616,0,1.8638881
20211212_85225__619474__217::fsp__k562__0,K562,fsp,6.661,0,3.307621
20211207_85512__472183__3643::sa__hepg2__2,HepG2,sa,4.678,0,1.3790463
20211207_195336__853804__1501::sa__k562__0,K562,sa,6.128,0,2.1628838
20211207_152258__777391__4859::sa__sknsh__3,SKNSH,sa,0.711,0,-0.90947896
20211206_24503__33072627__3843::al__hepg2__0,HepG2,al,2.707,0,2.262724
20211214_100033__420816__1457::sa_rep__hepg2__0,HepG2,sa_rep,1.225,0,1.2420917
20211214_100033__420816__2132::sa_rep__hepg2__0,HepG2,sa_rep,2.038,0,0.42744672
20211207_175000__383007__4295::sa__sknsh__3,SKNSH,sa,2.043,0,-0.29431593
20211214_100033__420816__3277::sa_rep__hepg2__0,HepG2,sa_rep,2.823,0,0.8474824
20211207_224529__679056__524::sa__k562__0,K562,sa,3.342,0,2.8716054
20211207_212124__46481152__2402::al__sknsh__0,SKNSH,al,1.106,0,0.33212137
20211207_212124__46481152__536::al__sknsh__0,SKNSH,al,1.715,0,0.35616326
20211212_12620__229779__565::fsp__hepg2__0,HepG2,fsp,3.861,0,3.682199
20211207_175000__383007__5797::sa__sknsh__4,SKNSH,sa,-0.383,1,-0.20595524
20211206_221956__59439361__1958::al__k562__0,K562,al,7.289,0,3.440514
20211206_221956__59439361__115::al__k562__0,K562,al,5.0,0,2.184724
20211207_63610__124703__1909::sa__hepg2__0,HepG2,sa,5.164,0,2.0722005
20211212_24754__730114__679::fsp__k562__1,K562,fsp,3.67,0,2.0784082
20211214_111905__704605__1197::sa_rep__sknsh__0,SKNSH,sa_rep,2.049,0,0.29331896
20211207_175000__383007__4390::sa__sknsh__3,SKNSH,sa,1.069,0,-0.35331762
20211207_163007__848589__526::sa__sknsh__0,SKNSH,sa,1.802,0,0.08193064
20211210_223336__628085__430::hmc__sknsh__0,SKNSH,hmc,0.203,0,-0.7424843
20211206_24503__33072627__127::al__hepg2__0,HepG2,al,2.812,0,1.7423128
20211207_141610__992334__366::sa__sknsh__0,SKNSH,sa,-0.025,1,0.53240573
20211214_94001__624120__2928::sa_rep__k562__0,K562,sa_rep,1.57,0,1.3810223
20211207_141610__992334__3915::sa__sknsh__2,SKNSH,sa,3.934,0,-0.32925355
20211210_213457__76910589__71::al_uc__k562__0,K562,al_uc,6.227,0,6.908997
20211208_54338__84059769__73::al__sknsh__5,SKNSH,al,2.184,0,-0.014133573
20211207_163007__848589__454::sa__sknsh__0,SKNSH,sa,1.058,0,-0.25190413
20211212_92818__893131__255::fsp__k562__0,K562,fsp,5.131,0,3.089841
20211214_100033__420816__1675::sa_rep__hepg2__0,HepG2,sa_rep,1.914,0,0.7790405
20211206_221956__59439361__346::al__k562__0,K562,al,5.605,0,2.8973358
20211214_94001__624120__2168::sa_rep__k562__0,K562,sa_rep,0.761,0,1.442583
20211208_24513__37698702__81::al__hepg2__3,HepG2,al,-1.511,1,2.1195526
20211207_85512__472183__6633::sa__hepg2__5,HepG2,sa,3.048,0,0.8155544
20211210_222248__170431__277::hmc__hepg2__0,HepG2,hmc,3.898,0,1.2518066
20211207_141610__992334__3460::sa__sknsh__2,SKNSH,sa,-0.248,1,-0.19388883
20211212_22207__477844__363::fsp__k562__0,K562,fsp,5.557,0,4.327486
20211207_214935__668330__4743::sa__k562__3,K562,sa,2.09,0,0.15696278
20211207_73549__261982__970::sa__hepg2__0,HepG2,sa,4.867,0,1.1110145
20211214_94001__624120__123::sa_rep__k562__0,K562,sa_rep,0.166,0,0.887488
20211207_212124__46481152__984::al__sknsh__0,SKNSH,al,2.074,0,-0.5022688
20211207_195336__853804__3957::sa__k562__2,K562,sa,1.102,0,0.030764252
20211210_223825__729421__68::hmc__sknsh__0,SKNSH,hmc,0.346,0,0.1601103
20211207_214935__668330__1153::sa__k562__0,K562,sa,6.584,0,3.823286
20211210_221044__191551__346::hmc__k562__0,K562,hmc,3.604,0,1.7814045
20211210_222400__878831__174::hmc__hepg2__0,HepG2,hmc,2.081,0,0.45812917
20211210_222848__670473__235::hmc__hepg2__0,HepG2,hmc,0.429,0,1.1076994
20211206_24503__33072627__1825::al__hepg2__0,HepG2,al,4.52,0,2.174417
20211206_24503__33072627__3356::al__hepg2__0,HepG2,al,4.327,0,2.5143726
20211207_214935__668330__6984::sa__k562__5,K562,sa,1.64,0,-0.097578794
20211212_75659__621411__214::fsp__sknsh__0,SKNSH,fsp,1.343,0,-0.42047346
20211207_212124__46481152__391::al__sknsh__0,SKNSH,al,-0.259,1,0.31949914
20211212_22207__477844__1499::fsp__k562__4,K562,fsp,1.325,0,0.42123708
20211208_32239__17214778__88::al__hepg2__5,HepG2,al,2.198,0,1.1597507
20211207_214935__668330__4836::sa__k562__3,K562,sa,2.717,0,0.033343196
20211206_221956__59439361__2801::al__k562__0,K562,al,5.461,0,3.9434283
20211212_52639__969454__1391::fsp__hepg2__4,HepG2,fsp,3.742,0,0.7193651
20211213_141637__333762__28::hmc__hepg2__0,HepG2,hmc,-1.277,1,0.016594648
20211210_220819__498877__396::hmc__k562__0,K562,hmc,2.889,0,0.67374605
20211207_163007__848589__1651::sa__sknsh__0,SKNSH,sa,6.818,0,0.02214384
20211210_223000__164483__298::hmc__sknsh__0,SKNSH,hmc,0.486,0,0.29326805
20211213_141749__270660__75::hmc__hepg2__0,HepG2,hmc,-1.196,1,-0.41775477
20211207_141610__992334__476::sa__sknsh__0,SKNSH,sa,2.892,0,-0.19913894
20211207_152258__777391__161::sa__sknsh__0,SKNSH,sa,4.336,0,-0.024145544
20211210_221421__693103__472::hmc__k562__0,K562,hmc,3.248,0,0.40665266
20211210_222248__170431__494::hmc__hepg2__0,HepG2,hmc,1.368,0,0.45583162
20211207_100944__255626__898::sa__hepg2__0,HepG2,sa,1.634,0,1.5062159
20211207_85512__472183__5665::sa__hepg2__4,HepG2,sa,2.448,0,0.98138756
20211212_122659__199840__1172::fsp__sknsh__3,SKNSH,fsp,1.831,0,-0.19833928
20211207_195336__853804__1504::sa__k562__0,K562,sa,2.64,0,2.0201688
20211207_152258__777391__6695::sa__sknsh__5,SKNSH,sa,2.294,0,0.3269714
20211213_142013__546823__77::hmc__hepg2__0,HepG2,hmc,-3.383,1,-0.36121118
20211214_100033__420816__2510::sa_rep__hepg2__0,HepG2,sa_rep,0.441,0,0.75249565
20211207_141610__992334__5248::sa__sknsh__4,SKNSH,sa,0.294,0,0.15215361
20211207_85512__472183__1589::sa__hepg2__0,HepG2,sa,4.619,0,1.9655433
20211213_141901__715602__38::hmc__hepg2__0,HepG2,hmc,-2.022,1,-0.08422402
20211207_163007__848589__2534::sa__sknsh__1,SKNSH,sa,0.027,0,-0.58551973
20211207_175000__383007__5053::sa__sknsh__4,SKNSH,sa,0.582,0,0.059845686
20211212_12620__229779__1586::fsp__hepg2__0,HepG2,fsp,5.454,0,2.3408353
20211207_141610__992334__1758::sa__sknsh__0,SKNSH,sa,3.158,0,0.26250863
20211214_94001__624120__2894::sa_rep__k562__0,K562,sa_rep,0.523,0,2.9376802
20211207_100944__255626__2405::sa__hepg2__1,HepG2,sa,0.341,0,0.5662321
20211212_24754__730114__1452::fsp__k562__4,K562,fsp,4.889,0,1.5276752
20211207_112927__175796__2105::sa__hepg2__1,HepG2,sa,1.566,0,1.3014436
20211207_141610__992334__4923::sa__sknsh__3,SKNSH,sa,1.493,0,-0.26424137
20211210_195715__852420__1654::fsp_uc__k562__0,K562,fsp_uc,5.923,0,6.353494
20211210_223601__361569__298::hmc__sknsh__0,SKNSH,hmc,0.857,0,0.10503065
20211210_223000__164483__222::hmc__sknsh__0,SKNSH,hmc,2.271,0,0.15804839
20211207_141610__992334__1981::sa__sknsh__0,SKNSH,sa,3.635,0,0.47216654
20211207_100944__255626__4687::sa__hepg2__3,HepG2,sa,3.013,0,2.0197597
20211208_30316__14438156__98::al__hepg2__4,HepG2,al,1.95,0,0.47270018
20211210_221157__957271__171::hmc__k562__0,K562,hmc,1.805,0,1.9571191
20211210_222248__170431__402::hmc__hepg2__0,HepG2,hmc,3.849,0,1.4340552
20211212_73316__958155__378::fsp__sknsh__0,SKNSH,fsp,4.261,0,0.043999612
20211212_45907__313665__1723::fsp__hepg2__5,HepG2,fsp,0.543,0,0.6068625
20211212_73316__958155__447::fsp__sknsh__0,SKNSH,fsp,1.35,0,0.27381468
20211207_234119__367484__1958::sa__k562__0,K562,sa,4.025,0,3.0802622
20211212_22207__477844__1054::fsp__k562__3,K562,fsp,3.299,0,1.5380194
20211206_221956__59439361__1204::al__k562__0,K562,al,5.905,0,2.9741611
20211207_175000__383007__4585::sa__sknsh__3,SKNSH,sa,0.14,0,-0.089915484
20211207_175000__383007__5357::sa__sknsh__4,SKNSH,sa,0.906,0,-0.71407044
20211212_61436__944763__935::fsp__hepg2__2,HepG2,fsp,4.086,0,2.5046332
20211212_24754__730114__1184::fsp__k562__3,K562,fsp,4.692,0,0.20889866
20211207_85512__472183__1498::sa__hepg2__0,HepG2,sa,4.901,0,1.5849296
20211207_163007__848589__3555::sa__sknsh__2,SKNSH,sa,1.626,0,-0.3197156
20211208_15040__72147769__53::al__hepg2__0,HepG2,al,3.086,0,1.3857257
20211214_111905__704605__2875::sa_rep__sknsh__0,SKNSH,sa_rep,0.606,0,-0.7054086
20211210_223938__220016__365::hmc__sknsh__0,SKNSH,hmc,0.529,0,0.07677132
20211207_112927__175796__6652::sa__hepg2__5,HepG2,sa,1.692,0,1.4374611
20211208_41545__46700778__51::al__sknsh__0,SKNSH,al,0.627,0,-0.18799281
20211207_63610__124703__3031::sa__hepg2__2,HepG2,sa,3.217,0,1.6996567
20211214_100033__420816__619::sa_rep__hepg2__0,HepG2,sa_rep,-0.318,1,1.2192549
20211214_111905__704605__1734::sa_rep__sknsh__0,SKNSH,sa_rep,-0.191,1,-0.21644032
20211212_82245__817810__412::fsp__sknsh__0,SKNSH,fsp,3.321,0,-0.67570937
20211207_141610__992334__2839::sa__sknsh__1,SKNSH,sa,0.717,0,-0.68986505
20211212_122659__199840__595::fsp__sknsh__1,SKNSH,fsp,2.907,0,0.1229476
20211207_185623__627393__4622::sa__sknsh__3,SKNSH,sa,0.502,0,-0.11479026
20211210_220819__498877__381::hmc__k562__0,K562,hmc,3.678,0,0.68256164
20211210_222736__775920__113::hmc__hepg2__0,HepG2,hmc,2.65,0,1.147994
20211207_100944__255626__5452::sa__hepg2__4,HepG2,sa,2.48,0,1.1982361
20211212_73316__958155__91::fsp__sknsh__0,SKNSH,fsp,2.918,0,0.3152833
20211214_100033__420816__2193::sa_rep__hepg2__0,HepG2,sa_rep,0.468,0,0.44738173
20211212_75659__621411__700::fsp__sknsh__1,SKNSH,fsp,3.744,0,0.37844807
20211207_212124__46481152__378::al__sknsh__0,SKNSH,al,3.666,0,0.17252672
20211207_234119__367484__4231::sa__k562__3,K562,sa,3.417,0,1.2338552
20211212_122659__199840__1496::fsp__sknsh__4,SKNSH,fsp,1.265,0,-0.31959063
20211212_10357__323391__143::fsp__k562__0,K562,fsp,5.96,0,4.870687
20211212_75659__621411__484::fsp__sknsh__0,SKNSH,fsp,2.296,0,0.15739737
20211212_12620__229779__1789::fsp__hepg2__0,HepG2,fsp,1.739,0,2.257951
20211207_73549__261982__2770::sa__hepg2__1,HepG2,sa,2.91,0,1.7207892
20211208_54338__84059769__18::al__sknsh__5,SKNSH,al,4.238,0,-0.4798452
20211213_142349__372431__12::hmc__sknsh__0,SKNSH,hmc,-4.004,1,-0.5553042
20211212_10357__323391__1514::fsp__k562__0,K562,fsp,7.161,0,3.6629248
20211212_75659__621411__1253::fsp__sknsh__4,SKNSH,fsp,1.798,0,0.1711744
20211214_100033__420816__110::sa_rep__hepg2__0,HepG2,sa_rep,0.536,0,0.9442435
20211212_12620__229779__324::fsp__hepg2__0,HepG2,fsp,-0.304,1,1.2911124
20211212_85225__619474__1550::fsp__k562__5,K562,fsp,3.761,0,0.99403906
20211207_141610__992334__6315::sa__sknsh__5,SKNSH,sa,3.273,0,-0.008800507
20211212_92818__893131__347::fsp__k562__0,K562,fsp,5.364,0,3.1746845
20211207_224529__679056__6018::sa__k562__5,K562,sa,3.105,0,0.7184343
20211206_24503__33072627__719::al__hepg2__0,HepG2,al,1.983,0,1.1542746
20211210_221044__191551__398::hmc__k562__0,K562,hmc,3.588,0,1.2070595
20211207_73549__261982__1917::sa__hepg2__0,HepG2,sa,3.952,0,1.9398805
20211212_92818__893131__1312::fsp__k562__4,K562,fsp,3.547,0,-0.09014761
20211207_152258__777391__1036::sa__sknsh__0,SKNSH,sa,3.34,0,0.4061888
20211207_212124__46481152__2054::al__sknsh__0,SKNSH,al,3.079,0,0.10293623
20211206_24503__33072627__3780::al__hepg2__0,HepG2,al,1.646,0,3.3665655
20211207_185623__627393__2818::sa__sknsh__1,SKNSH,sa,0.352,0,-0.36371464
20211214_94001__624120__3978::sa_rep__k562__0,K562,sa_rep,0.052,0,1.0652986
20211212_73316__958155__409::fsp__sknsh__0,SKNSH,fsp,3.575,0,0.22952177
20211207_212124__46481152__162::al__sknsh__0,SKNSH,al,3.799,0,-0.23396039
20211207_85512__472183__1079::sa__hepg2__0,HepG2,sa,4.144,0,2.036039
20211207_63610__124703__269::sa__hepg2__0,HepG2,sa,4.879,0,1.2605141
20211207_63610__124703__3652::sa__hepg2__2,HepG2,sa,2.36,0,0.8950244
20211214_94001__624120__874::sa_rep__k562__0,K562,sa_rep,1.505,0,1.6906345
20211207_212124__46481152__1119::al__sknsh__0,SKNSH,al,2.019,0,0.08449811
20211207_152258__777391__535::sa__sknsh__0,SKNSH,sa,3.153,0,0.23782447
20211207_205407__862697__1573::sa__k562__0,K562,sa,4.981,0,2.343367
20211212_22207__477844__231::fsp__k562__0,K562,fsp,5.04,0,4.514263
20211207_163007__848589__1872::sa__sknsh__0,SKNSH,sa,2.322,0,0.3320561
20211214_100033__420816__297::sa_rep__hepg2__0,HepG2,sa_rep,2.959,0,0.6750729
20211214_100033__420816__1171::sa_rep__hepg2__0,HepG2,sa_rep,-0.079,1,0.61555505
20211212_12620__229779__1607::fsp__hepg2__0,HepG2,fsp,0.841,0,1.3573067
20211212_45907__313665__829::fsp__hepg2__2,HepG2,fsp,3.226,0,1.8123807
20211214_100033__420816__934::sa_rep__hepg2__0,HepG2,sa_rep,2.284,0,1.4386966
20211206_221956__59439361__3881::al__k562__0,K562,al,5.361,0,4.348682
20211210_224050__335618__158::hmc__sknsh__0,SKNSH,hmc,2.332,0,0.030536294
20211207_175000__383007__401::sa__sknsh__0,SKNSH,sa,3.685,0,0.23463812
20211208_24513__37698702__75::al__hepg2__3,HepG2,al,1.562,0,1.8479626
20211207_214935__668330__1112::sa__k562__0,K562,sa,6.468,0,2.54059
20211207_234119__367484__1933::sa__k562__0,K562,sa,3.313,0,2.5419376
20211212_75659__621411__966::fsp__sknsh__2,SKNSH,fsp,2.306,0,0.017876446
20211207_85512__472183__1244::sa__hepg2__0,HepG2,sa,0.424,0,0.56035185
20211210_220554__102599__497::hmc__k562__0,K562,hmc,0.977,0,1.4247628
20211210_223000__164483__225::hmc__sknsh__0,SKNSH,hmc,0.819,0,0.10411245
20211207_195336__853804__4061::sa__k562__3,K562,sa,3.836,0,1.1755893
20211214_94001__624120__2073::sa_rep__k562__0,K562,sa_rep,1.392,0,2.344426
20211206_25934__90722511__41::al__k562__1,K562,al,5.206,0,1.2416152
20211212_61436__944763__1585::fsp__hepg2__5,HepG2,fsp,1.364,0,0.5822424
20211207_73549__261982__1664::sa__hepg2__0,HepG2,sa,1.926,0,0.9056032
20211207_234119__367484__3444::sa__k562__2,K562,sa,5.556,0,0.25599295
20211210_194652__871920__1033::sa_uc__hepg2__0,HepG2,sa_uc,5.893,0,4.1211367
20211207_212124__46481152__1946::al__sknsh__0,SKNSH,al,1.976,0,-0.063958645
20211210_221646__981484__192::hmc__k562__0,K562,hmc,1.459,0,0.9380443
20211207_100944__255626__6540::sa__hepg2__5,HepG2,sa,0.744,0,-0.06555247
20211210_221758__613002__376::hmc__hepg2__0,HepG2,hmc,1.054,0,0.7508311
20211210_223713__377193__380::hmc__sknsh__0,SKNSH,hmc,1.37,0,0.1436011
20211207_112927__175796__820::sa__hepg2__0,HepG2,sa,2.291,0,1.166035
20211210_220819__498877__368::hmc__k562__0,K562,hmc,2.402,0,0.7799114
20211212_24754__730114__13::fsp__k562__0,K562,fsp,6.118,0,4.0513053
20211207_141610__992334__4525::sa__sknsh__3,SKNSH,sa,2.324,0,0.3629949
20211207_152258__777391__2814::sa__sknsh__1,SKNSH,sa,1.357,0,0.13971335
20211207_175000__383007__6628::sa__sknsh__5,SKNSH,sa,2.387,0,0.39424086
20211207_212124__46481152__3075::al__sknsh__0,SKNSH,al,2.464,0,-0.4377181
20211207_224529__679056__5623::sa__k562__4,K562,sa,-0.116,1,1.1541522
20211206_24503__33072627__1346::al__hepg2__0,HepG2,al,-0.189,1,1.0311317
20211212_92818__893131__311::fsp__k562__0,K562,fsp,3.643,0,2.3054934
20211210_223713__377193__460::hmc__sknsh__0,SKNSH,hmc,1.903,0,0.079251826
20211214_94001__624120__2347::sa_rep__k562__0,K562,sa_rep,1.057,0,1.7825809
20211214_94001__624120__934::sa_rep__k562__0,K562,sa_rep,5.05,0,1.4334223
20211206_221956__59439361__3428::al__k562__0,K562,al,3.06,0,2.9622786
20211207_212124__46481152__735::al__sknsh__0,SKNSH,al,4.621,0,0.38700628
20211212_10357__323391__298::fsp__k562__0,K562,fsp,5.265,0,4.329742
20211206_24503__33072627__1126::al__hepg2__0,HepG2,al,0.346,0,0.9256315
20211214_111905__704605__513::sa_rep__sknsh__0,SKNSH,sa_rep,0.709,0,0.34513366
20211206_221956__59439361__811::al__k562__0,K562,al,6.203,0,3.4547508
20211207_234119__367484__787::sa__k562__0,K562,sa,7.564,0,2.6592865
20211207_63610__124703__3983::sa__hepg2__2,HepG2,sa,3.158,0,0.89873147
20211212_45907__313665__1404::fsp__hepg2__4,HepG2,fsp,2.868,0,0.3281551
20211212_55149__346635__751::fsp__hepg2__2,HepG2,fsp,3.258,0,1.3392854
20211207_224529__679056__2090::sa__k562__1,K562,sa,3.229,0,0.4034861
20211214_111905__704605__1029::sa_rep__sknsh__0,SKNSH,sa_rep,1.49,0,-0.27629155
20211214_111905__704605__1967::sa_rep__sknsh__0,SKNSH,sa_rep,0.823,0,0.22512677
20211207_212124__46481152__2927::al__sknsh__0,SKNSH,al,3.086,0,-0.21118362
20211212_85225__619474__1050::fsp__k562__3,K562,fsp,2.046,0,-0.04017389
20211207_73549__261982__2432::sa__hepg2__1,HepG2,sa,4.156,0,1.3692923
20211210_221910__955552__462::hmc__hepg2__0,HepG2,hmc,0.06,0,0.293712
20211207_175000__383007__6499::sa__sknsh__5,SKNSH,sa,2.426,0,0.095368624
20211212_85225__619474__276::fsp__k562__0,K562,fsp,4.597,0,2.388249
20211213_141412__444669__75::hmc__hepg2__0,HepG2,hmc,-3.14,1,-0.8811698
20211214_111905__704605__1927::sa_rep__sknsh__0,SKNSH,sa_rep,1.318,0,-0.19594426
20211210_221758__613002__409::hmc__hepg2__0,HepG2,hmc,2.064,0,0.84593004
20211210_211422__435253__1734::fsp_uc__sknsh__0,SKNSH,fsp_uc,1.783,0,0.105258465
20211214_100033__420816__462::sa_rep__hepg2__0,HepG2,sa_rep,1.391,0,1.1473204
20211213_141901__715602__9::hmc__hepg2__0,HepG2,hmc,-2.569,1,-0.26469666
20211207_205407__862697__1994::sa__k562__0,K562,sa,5.357,0,3.5819876
20211212_14909__942569__1894::fsp__sknsh__0,SKNSH,fsp,1.331,0,-0.8140708
20211207_195336__853804__1156::sa__k562__0,K562,sa,6.216,0,2.2372015
20211212_122659__199840__994::fsp__sknsh__2,SKNSH,fsp,2.404,0,-0.2474429
20211207_234119__367484__2224::sa__k562__1,K562,sa,4.047,0,1.1144128
20211212_14909__942569__316::fsp__sknsh__0,SKNSH,fsp,2.85,0,0.009753466
20211210_221309__146215__345::hmc__k562__0,K562,hmc,4.124,0,1.6156561
20211212_52639__969454__1016::fsp__hepg2__3,HepG2,fsp,2.968,0,0.33513424
20211207_63610__124703__2414::sa__hepg2__1,HepG2,sa,1.125,0,0.44457695
20211212_14909__942569__1173::fsp__sknsh__0,SKNSH,fsp,1.938,0,0.40353084
20211214_111905__704605__1888::sa_rep__sknsh__0,SKNSH,sa_rep,2.4,0,-0.28887638
20211206_24503__33072627__1564::al__hepg2__0,HepG2,al,1.005,0,1.3247801
20211210_223336__628085__49::hmc__sknsh__0,SKNSH,hmc,1.245,0,0.12852451
20211207_212124__46481152__722::al__sknsh__0,SKNSH,al,1.668,0,0.08559882
20211207_63610__124703__3284::sa__hepg2__2,HepG2,sa,4.163,0,0.65044236
20211214_94001__624120__707::sa_rep__k562__0,K562,sa_rep,-1.71,1,2.6513605
20211210_221910__955552__44::hmc__hepg2__0,HepG2,hmc,0.328,0,0.27927637
20211213_142237__606687__1::hmc__sknsh__0,SKNSH,hmc,-4.1,1,-0.8729879
20211213_141901__715602__181::hmc__hepg2__0,HepG2,hmc,-2.178,1,-0.022142544
20211210_221533__849423__133::hmc__k562__0,K562,hmc,2.116,0,0.79051346
20211206_221956__59439361__3089::al__k562__0,K562,al,6.111,0,4.1029162
20211207_185623__627393__3315::sa__sknsh__2,SKNSH,sa,1.168,0,-0.21881342
20211207_112927__175796__732::sa__hepg2__0,HepG2,sa,4.496,0,1.9565324
20211212_85225__619474__708::fsp__k562__1,K562,fsp,2.239,0,0.4566304
20211206_221956__59439361__3524::al__k562__0,K562,al,3.628,0,3.737433
20211207_212124__46481152__642::al__sknsh__0,SKNSH,al,-1.044,1,-1.1223968
20211212_22207__477844__55::fsp__k562__0,K562,fsp,5.12,0,2.076861
20211212_82245__817810__500::fsp__sknsh__1,SKNSH,fsp,0.587,0,0.42517716
20211210_222022__565195__229::hmc__hepg2__0,HepG2,hmc,0.871,0,0.26191637
20211207_112927__175796__1927::sa__hepg2__0,HepG2,sa,2.242,0,1.344913
20211210_222400__878831__129::hmc__hepg2__0,HepG2,hmc,2.041,0,1.2740084
20211210_221044__191551__489::hmc__k562__0,K562,hmc,2.882,0,0.8316432
20211212_73316__958155__111::fsp__sknsh__0,SKNSH,fsp,2.454,0,-0.08898044
20211212_22207__477844__333::fsp__k562__0,K562,fsp,6.701,0,5.0660906
20211207_100944__255626__6400::sa__hepg2__5,HepG2,sa,1.073,0,0.45726576
20211214_111905__704605__380::sa_rep__sknsh__0,SKNSH,sa_rep,2.215,0,-0.17709792
20211212_14909__942569__234::fsp__sknsh__0,SKNSH,fsp,4.001,0,-0.41786146
20211207_195336__853804__5258::sa__k562__4,K562,sa,3.263,0,0.78419024
20211206_24503__33072627__3225::al__hepg2__0,HepG2,al,2.182,0,1.6485722
20211206_24503__33072627__431::al__hepg2__0,HepG2,al,0.901,0,1.1993985
20211214_111905__704605__3092::sa_rep__sknsh__0,SKNSH,sa_rep,0.832,0,-0.0371961
20211214_111905__704605__828::sa_rep__sknsh__0,SKNSH,sa_rep,0.045,0,-1.2639097
20211207_152258__777391__262::sa__sknsh__0,SKNSH,sa,2.369,0,0.30168402
20211212_22207__477844__198::fsp__k562__0,K562,fsp,5.596,0,1.7562547
20211212_55149__346635__221::fsp__hepg2__0,HepG2,fsp,1.127,0,0.7335272
20211214_94001__624120__644::sa_rep__k562__0,K562,sa_rep,2.657,0,0.7463041
20211214_111905__704605__3871::sa_rep__sknsh__0,SKNSH,sa_rep,2.965,0,-0.61643034
20211207_152258__777391__3884::sa__sknsh__2,SKNSH,sa,0.024,0,0.4432307
20211206_221956__59439361__3243::al__k562__0,K562,al,5.992,0,3.696092
20211210_222625__481558__459::hmc__hepg2__0,HepG2,hmc,0.702,0,0.1553595
20211207_112927__175796__3115::sa__hepg2__2,HepG2,sa,2.59,0,0.77996993
20211212_55149__346635__904::fsp__hepg2__2,HepG2,fsp,2.292,0,0.65862024
20211212_122659__199840__223::fsp__sknsh__0,SKNSH,fsp,2.428,0,-0.8321944
20211214_94001__624120__3220::sa_rep__k562__0,K562,sa_rep,0.413,0,1.8242917
20211207_73549__261982__3244::sa__hepg2__2,HepG2,sa,0.961,0,1.3912898
20211214_100033__420816__2042::sa_rep__hepg2__0,HepG2,sa_rep,0.495,0,1.4771748
20211214_100033__420816__388::sa_rep__hepg2__0,HepG2,sa_rep,-0.4,1,1.0311928
20211214_94001__624120__822::sa_rep__k562__0,K562,sa_rep,4.765,0,1.6796894
20211212_122659__199840__1557::fsp__sknsh__5,SKNSH,fsp,2.32,0,-0.0031920671
20211212_73316__958155__1011::fsp__sknsh__3,SKNSH,fsp,2.046,0,-0.08919269
20211212_122659__199840__798::fsp__sknsh__2,SKNSH,fsp,2.876,0,0.18493259
20211212_14909__942569__395::fsp__sknsh__0,SKNSH,fsp,3.432,0,-1.4482973
20211214_111905__704605__3893::sa_rep__sknsh__0,SKNSH,sa_rep,0.434,0,-0.32062203
20211207_141610__992334__5995::sa__sknsh__4,SKNSH,sa,2.137,0,0.099136114
20211207_112927__175796__5474::sa__hepg2__4,HepG2,sa,2.798,0,0.53470874
20211207_100944__255626__628::sa__hepg2__0,HepG2,sa,3.644,0,1.1444498
20211214_94001__624120__1567::sa_rep__k562__0,K562,sa_rep,3.095,0,0.39804006
20211210_221910__955552__150::hmc__hepg2__0,HepG2,hmc,0.074,0,0.52913463
20211214_94001__624120__821::sa_rep__k562__0,K562,sa_rep,0.494,0,1.4652935
20211210_221044__191551__256::hmc__k562__0,K562,hmc,3.987,0,1.943285
20211214_94001__624120__1410::sa_rep__k562__0,K562,sa_rep,-0.049,1,0.9565227
20211207_224529__679056__3945::sa__k562__2,K562,sa,1.698,0,0.5910148
